title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Java,南京,c#,本科,5-10年,"[""Java开发经验"", ""Java"", ""后端工程师""]","[5000, 6000]",0薪,无,招聘者,王广辉招聘者,0,雨花台区王广辉电...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/dc2bdd2b5356fdb61Xd9292_FlRQ.html?lid=9tjuAmwW78s.search.27&securityId=sGEcFwMIg3ERA--1lHPvjUDounn_ePLvE3OyODD_FeBc5OcSEW-U1IIn8zLLhGgAg0L-hEM6Sx568viLHjytorpuw_hQVVwrQ3AmpSwUA0Rhe0bgHaZYZn8sfFgYv2qvIpf7H7QxpOEJ&sessionId=,https://www.zhipin.com/gongsi/5210f8a18a5d6aff1XZ63tS_GFE~.html,雨花台区
机器人讲师,南京,c#,本科,1-3年,"[""机器人"", ""教育学专业背景"", ""大型教育机构经验"", ""坐班""]","[7000, 10000]",13薪,无,教学主管,张旭东教学主管,0,机御慧智,"https://img.bosszhipin.com/beijin/upload/com/logo/20211012/7b5b554d84f9729c635ba6e54ba36b7150afd1f1340bb647d4cb5d91e7d94392bb024f41d473dd94.jpg?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[100, 499]",https://www.zhipin.com/job_detail/91cbbc20a51b2c7f1n163tu7FFVQ.html?lid=9tjuAmwW78s.search.28&securityId=mrXQz6QoUbLDb-n1ZlpKZbD5VQqR_JU2stx2ap7PsC0rtLjmN_66Jl3FEfBYIcWcJ1jJeuQPRyMa8W0jbnkZzAOYzaFLP-NfSGUToNp6efTSkQwyw_Ex3p_fppp3uuzvAUitxtYI9JLr&sessionId=,https://www.zhipin.com/gongsi/71085f31f554b25a1n163Ny6GFE~.html,玄武区
客诉处理专员,南京,c#,大专,经验不限,"[""不含销售的客服工作"", ""电话客服"", ""正常工作制"", ""办公室坐班""]","[5000, 10000]",0薪,"""节日福利，定期体检，年终奖，股票期权，零食下午茶，五险一金，员工旅游""",主管,鲁莉主管,0,满帮集团,"https://img.bosszhipin.com/beijin/mcs/banner/b17d42d12894ac5a35ab33177372113dcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/eb3d67fd9d412bfa1Xx72Nu5ElRX.html?lid=9tjuAmwW78s.search.29&securityId=pmSXY9-SKQNxV-B11U9MLpPOilIZXQT0cFe09iSJtb_WmD1YDefWR1_3kG13PlbNX-QMyyBr0mbikuT5DYJKsxe0dvjyOIsaNFxxFyFPucjxhPYlynKds8ktNJZb6i5G_Smdrmre8vrUc5h-CMAOGgtJDYQ2yLFGMcwo9ur4cfjl4D4~&sessionId=,https://www.zhipin.com/gongsi/879ccc35345e3c0133172N68GA~~.html,雨花台区
人机交互程序开发员,南京,c#,大专,1-3年,"[""arduino"", ""Python"", ""自动控制""]","[7000, 12000]",0薪,"""加班补助，五险一金，全勤奖，年终奖，餐补，股票期权，节日福利""",经理,王维经理,0,厚泽天下,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",O2O,A轮,"[0, 20]",https://www.zhipin.com/job_detail/205784dc7f1e0a921n1y09y-ElFT.html?lid=9tjuAmwW78s.search.30&securityId=POpmC1hj1HUHz-n1TYhwsLiW3Jc2cthRYO8ACaOEfTSnKWxDT_pAnTIUHdv-ZVWHxwsj8ffjskzGeRqtEOx94YFe4tfWDwSdOEkQKWfg-c63KPXqyht0ciE734dK9J5_720veL-umyFkcA~~&sessionId=,https://www.zhipin.com/gongsi/ac260ca4255e56f61nF42du4GVc~.html,秦淮区
Python,南京,c#,本科,经验不限,"[""网络爬虫技术"", ""Scrapy""]","[6000, 10000]",13薪,"""带薪年假，五险一金，通讯补贴，交通补助，节日福利，股票期权，年终奖""",技术经理,沈璟技术经理,0,昆虫软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180607/4af76631922745fc083b4c2bacc80a94cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/6b9bffad11739b611XV62d67EFdQ.html?lid=9tjQeRcuQ1V.search.1&securityId=ncFW2eddylB5n-c12yo1yjPrz2qbNDoEg8MTyVLT1gyj73JCXkXzAyQbDf70Qi8_wwR0uljF_mhP2C-0H1Kgq1PlDQuK2FEJeey69Y8-fcnH4RKJ9tRefitycEGF3Xao8hMRBPIfPOY~&sessionId=,https://www.zhipin.com/gongsi/278bb24191264e3f3nRz2di0.html,雨花台区
央企 工资不打折,南京,c#,大专,经验不限,"[""线上客服"", ""电话客服"", ""办公室坐班""]","[6000, 10000]",0薪,"""交通补助，节日福利，全勤奖，包吃，带薪年假，生日福利，有无线网，员工旅游，年终奖，通讯补贴，高温补贴""",行政,孙晓敏行政,0,华富邦,"https://img.bosszhipin.com/beijin/upload/com/logo/20221118/7b5b554d84f9729c97bfdba2765e9a05382d2688426df8de6947b6cfbb858dca8141d54ddc6e3316.jpg?x-oss-process=image/resize,w_100,limit_0",银行,未融资,"[100, 499]",https://www.zhipin.com/job_detail/3709e95ab7031f2b1XNy2tq5F1JX.html?lid=9tjQeRcuQ1V.search.2&securityId=1WJzApguGfVJS-t1osC6oAO0_TUVIs1Q42qHIJ3hh2gj0p-CoSq8p9IcJOhp_U1Qk_ytsuxDs4JKAj7DfRe8oDsK2_bA3XKkpRRu8YhIY70l5K0wDgc_a5GcFUIJeZ2uRnFP_4_XhLr2eg~~&sessionId=,https://www.zhipin.com/gongsi/665fa5ac7ae3f4a81Xdz3Nu6FVE~.html,秦淮区
无责7k审核岗不加班！,南京,c#,大专,经验不限,"[""全职""]","[9000, 14000]",0薪,"""工龄奖，股票期权，保底工资，底薪加提成，节日福利，员工旅游，五险一金，年终奖，绩效奖金，生日福利，全勤奖""",人事HR,张女士人事HR,0,一裹圆,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网金融,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ad2ccddceced85271Xx72NW7F1VX.html?lid=9tjQeRcuQ1V.search.3&securityId=Y7zTL710MogDj-Q1fb8ra6NGDdaoQeun6trsmm6iBsS1QLK7aOsjr2HCC6ZDZZajYzxg_L0RflmJfYJP0pXa89P8O7Iql3WJ-klpHAfiRCKlmZo7-7XSjHaSjJP5qtJOpODrlG4tzWYq0g~~&sessionId=,https://www.zhipin.com/gongsi/cab2cb13d9263e591Xd92ty0EFE~.html,建邺区
全栈开发工程师（应届）,南京,c#,本科,在校/应届,"[""HTML"", ""SQL Server"", ""全栈开发"", ""CSS"", ""Python"", ""Framework""]","[5000, 7000]",13薪,"""五险一金，补充医疗保险，定期体检""",研发总监,刘浩研发总监,0,云费控,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171123/ab895ea5607ba7425c9319d92a4660ca79caccaf8a80d326c318eb65e1dd2406.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,A轮,"[100, 499]",https://www.zhipin.com/job_detail/6bf108100dd254161n1609u8FFZT.html?lid=9tjQeRcuQ1V.search.4&securityId=OnRdGL7MJpTvM-i1i6BsyMkORwglaD-OGjh9mwq05v2unVcRwsZMECtqxnScS7WDTmd2vuDm1PknY1hj-yqaUnEv_FWIjsYprFmJ0lCfuZEehrdt17TsM5I5lpA7N-SLnlx9LX8~&sessionId=,https://www.zhipin.com/gongsi/c941c06aa6e749850nd43t-0.html,浦口区
youtube运营,南京,c#,大专,经验不限,"[""广告投放类"", ""其他"", ""KOL投放"", ""KOL/社交媒体营销经验""]","[6000, 8000]",0薪,"""法定节假日三薪，定期体检，带薪年假，节日福利，五险一金，加班补助，年终奖，底薪加提成""",招聘专员,刘女士招聘专员,0,偲言睿,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210422/37acf38799fdcf20c294f9d26942be003b7ef2ae1c87f149a2897f473a2a48e7_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/d3cdbb63798f80181Xx63dm9GVFQ.html?lid=9tjQeRcuQ1V.search.5&securityId=mcQgsXxrJPfkq-x1WehACL9Qii_rEVae6UkSC4t76ukGSXgkrrK9oCoOed1gycpV9ImjKdVMrxvpxtkFfODNaUPhjIpbNmvJKL2yJxBdWNo3iQHGyWxAeQhPUM19h_TxIiO_IdnzP68D&sessionId=,https://www.zhipin.com/gongsi/8b8505388d6db7701nF43dS9F1I~.html,雨花台区
实习生,南京,c#,本科,6个月,"[""Java"", ""Linux""]","[90, 150]",0薪,无,招聘者,赵女士招聘者,1,南研院,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[100, 499]",https://www.zhipin.com/job_detail/64b8e26429964e031nZ40tq5GFFX.html?lid=9tjQeRcuQ1V.search.6&securityId=KSnRDhMlGsHmb-i1cWNn-Ga1PVFU-ciCInv9tuH2YUeLjxi1Y20UjZS4qzjHO318qTHg2ICm_EILsShPMBLV7xDa8tsZ_wmRtST7oUSFUPClkvi45zEV7aHQ-5HhNEqMt4mZBSr62JsDmQ~~&sessionId=,https://www.zhipin.com/gongsi/8abc1bb4ae55275c1nd92tm4GFM~.html,江宁区
上海瑞幸咖啡招聘陈列员,南京,c#,高中,经验不限,"[""不加班"", ""无需经验"", ""晋升快""]","[5000, 6000]",0薪,"""小时费用""",人事,董女士人事,0,上海瑞幸咖啡,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180812/4e5306aa58848577864b734cc91eb8908682b0915da2411d1a113ad01d424d70.jpg?x-oss-process=image/resize,w_100,limit_0",餐饮,已上市,"[500, 999]",https://www.zhipin.com/job_detail/02583813b64e98941XJ-3tq1F1ZT.html?lid=9tjQeRcuQ1V.search.7&securityId=jrCeTP1A25lay-M10Xhw4BZMLemcZeKqazA6KA4Nv79ph0cTSCtebqrrAngg3V8QPyqKoB_rxRJeI--e146_HZzfEjF_eSEif3JWSt2vl9kv8OH0ME2c8lbZyz9YWV9GJAu230-REbsO&sessionId=,https://www.zhipin.com/gongsi/4944374d9007ea9e1nFy0ti1FQ~~.html,浦口区
python开发工程师,南京,c#,本科,1-3年,"[""后端"", ""Python"", ""计算机相关专业"", ""全栈开发经验""]","[11000, 20000]",0薪,"""餐补，定期体检，年终奖，加班补助，带薪年假，员工旅游，免费班车，五险一金，节日福利，零食下午茶""",hr,张女士hr,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/054c8cc474e559361XN92ti0E1BQ.html?lid=9tjQeRcuQ1V.search.8&securityId=k5gNB9nJnq2cT-t1wYc6Wvh3DTNXgfYV8SttiLaotE0i4ShXCC4RUVB2ucntDnFR82YI8MwUBIUy_Xa9JruuWnaGka--Kqtk52Nq1xPxPUJqXtpjqWOqs9xmZLpgJXzFrmu3s3R9&sessionId=,https://www.zhipin.com/gongsi/2d208a8834e4a58203d43Q~~.html,雨花台区
班主任/辅导员,南京,c#,本科,经验不限,"[""家教"", ""私立学校"", ""培训机构"", ""线下教育"", ""坐班"", ""一对一教学""]","[8000, 13000]",0薪,"""带薪年假，全勤奖，节日福利，员工旅游，五险一金""",人事专员,黄女士人事专员,0,海豚教育集团,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200912/fd7d913d70aeb44966a68494472cfbbdd057c7ee8f651e2c804f2293adfd66be_s.jpg?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[500, 999]",https://www.zhipin.com/job_detail/18861b9124643c231nV929m-ElI~.html?lid=9tjQeRcuQ1V.search.9&securityId=kQZk7BfLf4IlT-41DYfD4xfWMHf8uLPbhh7mKxppLlpMaslo7wwZdy8LJOAKKnrDv-ZngtO2LVM60xjVGN0JNI867BV3CWRnqGYmbp5zgbpe3rUnFuGKlnPS2FbTpfKv9O6jSjGz&sessionId=,https://www.zhipin.com/gongsi/94383154c274c7121XNz39i0.html,鼓楼区
2023届技术类管培生,南京,c#,本科,在校/应届,"[""Java"", ""C/C++"", ""MySQL""]","[8000, 10000]",0薪,"""带薪年假，五险一金，餐补，年终奖，员工旅游，加班补助""",人事,王女士人事,0,海隆软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190218/55ef9617d3ce13b68d64478ea84a5d78298afbea64048aaf3fc2306b9bddc5ab.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/b02576168db72caa1XF729m_ElVQ.html?lid=9tjQeRcuQ1V.search.10&securityId=jmJbLvsbdf4hO-_1HxuNbuBxGIUOsAIHRa9G4OAnklTwcFXSLuABT1eRhlc-WEZNkTzkr15k-ZRaLSbTVpkX5Uo4N_vNNeoAmzAE9M3o5pIYikN-W5eI_LJQI9Dby4ZZwbbGzW7lQ9c~&sessionId=,https://www.zhipin.com/gongsi/a62700afa8de967d1nN43dS9GQ~~.html,鼓楼区
Java,南京,c#,本科,10年以上,"[""全栈开发"", ""Python"", ""HTML"", ""CSS"", ""SQL"", ""Shell""]","[12000, 20000]",0薪,无,招聘者,周玉珍招聘者,0,琅霆,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",其他专业服务,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/925fc7397d9e664c1Xd_2N2_FlZX.html?lid=9tjQeRcuQ1V.search.11&securityId=EYi40Nb2bGZMe-N1fEsmkJ0bnbWOADFwm46rJbgds5owOLWHSDlna7MTaj3Vpg7oqXcp2Ya2oSnSeWj2HE5r8_3coaHrq8NGdB5y6Z80L9OujgUrf-OgEGDpR-tPLuM-lb8AIRDbEZLC3w~~&sessionId=,https://www.zhipin.com/gongsi/dacc39b954a491c51nJ42tS6ElY~.html,溧水区
无责6000！双休内容审核-qian多事少无压力,南京,c#,大专,经验不限,"[""全职"", ""内容审核"", ""朝九晚六"", ""五险一金"", ""坐办公室不外出""]","[8000, 12000]",0薪,"""保底工资，零食下午茶，生日福利，绩效奖金，交通补助，通讯补贴，带薪年假，股票期权，团建聚餐，五险一金，节日福利，底薪加提成""",人事HR,于女士人事HR,0,芒果咨询,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220830/7bf6f160950405e9eb54f071670f8c09dfe75abe2e3dceadacc2ec04c75c8f031453ef919146fdfe.jpg?x-oss-process=image/resize,w_100,limit_0",银行,未融资,"[20, 99]",https://www.zhipin.com/job_detail/ea0decebe67af4491XNz3t29E1pT.html?lid=9tjQeRcuQ1V.search.12&securityId=kbqHdvCXjmyDo-P1TsR0o93P7L8PQNqPJ7WH2xwD4dzO-BrsIIBzxhR4cPU5MyBcz88Ho1bdH8W1GtRPsP5XpmqWU68_2XhldrsXDQmhvAff21Jx4SY7pl-UBy-63PS3C_ZOgTuZIo0Fcg~~&sessionId=,https://www.zhipin.com/gongsi/866baeb2b99d837d1XZ90t64E1E~.html,鼓楼区
驻点工程师,南京,c#,本科,经验不限,"[""桌面运维"", ""网络运维"", ""系统运维"", ""Java"", ""MySQL/Oracle""]","[5000, 8000]",0薪,无,招聘者,王锋招聘者,0,苏州学苑信息技术,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/8273c65ee5d3a8491XNz3tW7FVtW.html?lid=9tjQeRcuQ1V.search.13&securityId=VmKaxYK9CRoQS-L1HES2Eueg1-Itte2hXswdBswiF2Yr3zEsb3XOlWGkdwYWfEOTRSbAQhMh1Y-9RecTo8j-pdAh5JSRMcYZ-NFmn23SATiMcwm09qQBvW-DlZUG3zByVaQKvqjldawZZw~~&sessionId=,https://www.zhipin.com/gongsi/fa7022643e6d64d31XJ929-8GVQ~.html,玄武区
双休地铁口六险一金销售代表,南京,c#,大专,1-3年,"[""对企业/机构（To B）销售经验"", ""电话销售经验"", ""企业（To B）""]","[8000, 13000]",0薪,"""带薪年假，员工旅游，全勤奖，定期体检，五险一金，包吃，商业险，零食下午茶，年终奖，股票期权，节日福利""",hr,田女士hr,0,焦点科技,"https://img.bosszhipin.com/beijin/mcs/banner/71a0c3e48e46c66476599c1115248861cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/517b23f00319883e1Xx629y4GFRW.html?lid=9tjQeRcuQ1V.search.14&securityId=_9cipK8urtJyy-X1pauV2n2DSVG4ZY2MM3ZebHUV1ZuOo6qmWOY1JddDeLUhDdjpfSaPRS71IT_jgb9Xmc_Nx786SOzfKFAMrPHIWMnythQysI-rHHEa9Yt_Pgs7qVgetGVJlyh_9Zyfzo8SPtuqwhYpbUtESmzR_1kiyVSrFZkX9g~~&sessionId=,https://www.zhipin.com/gongsi/d62ad0f8f6431e3d0XR43d69.html,浦口区
剪辑师,南京,c#,大专,1-3年,"[""宣传片"", ""纪录片"", ""AE"", ""剪辑"", ""合成"", ""调色"", ""后期剪辑""]","[6000, 8000]",0薪,"""团建聚餐，全勤奖，底薪加提成""",人事,张志顺人事,0,楠都文化传媒,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[0, 20]",https://www.zhipin.com/job_detail/7922b0f6a44094fe1XF_3Ny5ElpQ.html?lid=9tjQeRcuQ1V.search.15&securityId=xFEEsObkNfzde-412RFeb_voHsc7BZEBAy5z6gv__9T-nqMAff2v6YqGOfNHeRSgElwtoZuvbtteY4xOMspuO4uk-qUAGGAcoAkA-Y_iyUmIVg74aKEPd5LqeRSXB9iK482z5RNRBIby&sessionId=,https://www.zhipin.com/gongsi/f7faea4e134d153d1nB43960ElA~.html,玄武区
双休审核客服5500保底,南京,c#,大专,在校/应届,"[""朝九晚六 周末双休"", ""氛围好 90后"", ""五险一金 十三薪""]","[8000, 12000]",13薪,"""全勤奖，年终奖，员工旅游，零食下午茶，带薪年假""",团队经理,柏先生团队经理,0,国银企泰,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221014/7bf6f160950405e9a43034bb2aa1ab4cf4a9996ac3f4581f6f359c9ee6c898d9dd762a8c00f3c010.jpg?x-oss-process=image/resize,w_100,limit_0",互联网金融,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/04746d1910a943c11XFy096-GFZT.html?lid=9tjQeRcuQ1V.search.16&securityId=FG1EmwRFzpzBV-F112jKXG7YlrJZukJeWLXcrH0wj5nUc37ccmvG5BUJ06I2r5nE3eUTdwbkv14r_2LldUCNYAIB0wwruJQcyEGvVhYXVBdZSA1sspGzd7OCaNOqM6MGp8jaVR5bfuvP&sessionId=,https://www.zhipin.com/gongsi/1d1b749dcde8cdc61n1509m0FVc~.html,江宁区
数据统计专员,南京,c#,本科,经验不限,"[""数学/统计相关专业"", ""计算机相关专业"", ""数据分析/挖掘经验""]","[4000, 8000]",0薪,无,人事专员HR,洪成成人事专员HR,0,睿恒乐团,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1691487a95d2c4771XF93d64FlBU.html?lid=9tjQeRcuQ1V.search.17&securityId=mJ6hfDIsZmZUk-b14DBfschAVXqoyJO6OE7yqk2KWoscf4ck58cv_styoLwPtuk7CHbu8bhKcMpTiLHrI4aHT18faLkGPS3eXGrLiJtJTy3OJmLbIR-QdYn4qJTQCROdfSOTbYhIStfO&sessionId=,https://www.zhipin.com/gongsi/66f82caddc6933db1nx_3ty8FVY~.html,江宁区
Java开发工程师,南京,c#,本科,在校/应届,"[""Java"", ""后端工程师"", ""计算机/软件工程相关经验""]","[7000, 10000]",15薪,"""交通补助，带薪年假，年终奖，加班补助，五险一金，定期体检，零食下午茶，补充医疗保险""",HRBP经理,陈先生HRBP经理,0,明略科技,"https://img.bosszhipin.com/beijin/mcs/banner/958dd123d6c4b64eed5ae86eb4486743cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,D轮及以上,"[1000, 9999]",https://www.zhipin.com/job_detail/9c91d97e7d48170f1XN_2dm1FFNU.html?lid=9tjQeRcuQ1V.search.18&securityId=jLTxLaqxlFzvQ-61fWF-hdstBji-zikPaR2MlCvTc4C956W3Fb_yUAiY4ZhlgfaWf0-mep6eFIsGsMP8-3zp5mCAmHpHQjM4czf4GwZxAc-lJqECjdqTg1bmAfAdDesx0UaB2PkoqIeXLp5_BC2LCfemaTofW1UVJROZGrLxRJxL&sessionId=,https://www.zhipin.com/gongsi/579fa7c76f87da121XRy2tw~.html,雨花台区
急聘!!! 包吃无责底薪6000+绩效奖金销售,南京,c#,大专,经验不限,"[""个人（To C）"", ""客户邀约"", ""客户签约"", ""电话销售经验""]","[14000, 16000]",0薪,"""五险一金，住房补贴，带薪年假，加班补助，通讯补贴，员工旅游，节日福利，全勤奖，年终奖，零食下午茶，餐补""",行政人事招聘专员,刘志楠行政人事招聘专员,0,南京信福商务咨询...,"https://img.bosszhipin.com/beijin/upload/com/logo/20220212/7b5b554d84f9729c994e54ddcd354869bfdce94610d72c4eb17530fad675324ca2c022c518da5ecc.jpg?x-oss-process=image/resize,w_100,limit_0",互联网金融,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/3fbe00085211cb911Xx709-6EVNQ.html?lid=9tjQeRcuQ1V.search.19&securityId=vo1i02pOjGclU-y1kL1_psMLTzWdZfw4MIieVTHf0hf3JBOPiBKd2hVTsoTgf2GCcp4isSAzNRwhPZ739ewWrp7rBGJU8k9arye_FbFGp9IhVDNzFsKQp89mOiKRRcQaCYkHXweZnFLu&sessionId=,https://www.zhipin.com/gongsi/b9ac6ae07f318efe1XR539u9FlU~.html,秦淮区
ios初级开发工程师,南京,c#,本科,1-3年,"[""性能优化"", ""功能开发"", ""架构设计"", ""Flutter""]","[9000, 14000]",0薪,"""有无线网，团建聚餐，年终奖，带薪年假，半年晋级加薪，季度绩效奖金，股票期权，全面技术成长，零食下午茶，员工旅游，发展空间广阔""",人事 招聘专员,朱女士人事 招聘专员,0,鹤梦信息技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190215/61a7f7f89a5cc3e361b244849ac98672ff2be46d0a0e64a172376b05fa41da1b.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,A轮,"[20, 99]",https://www.zhipin.com/job_detail/082b2a373114bb9a1XJ929i9FlpQ.html?lid=9tjQeRcuQ1V.search.21&securityId=3htL9cs9v8Bk8-41AXxV5peiLDSFigjxQwWWc39nzQGz6cMhpyIi9ILqoenjiCziv83yU4zDXUmnDysqsYvMmI6oSdBKN_CrX1T6vLxvWfI0dgnQrjLH826WsGroMU7vy9_5SoFtWdUH&sessionId=,https://www.zhipin.com/gongsi/96674cc36982aa1f1nB609u6Eg~~.html,江宁区
软件运维师,南京,c#,大专,1-3年,"[""服务器配置"", ""Windows"", ""Linux"", ""Oracle"", ""系统运维"", ""Tomcat""]","[6000, 9000]",0薪,无,人事经理,祝愿人事经理,0,恒美德,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",原材料及加工/模具,未融资,"[20, 99]",https://www.zhipin.com/job_detail/5d720ee465b772311XRz3N-4E1JX.html?lid=9tjQeRcuQ1V.search.22&securityId=vEdeGdNif4FlY-w1JTZxaRicXUxjNBTf5xVBh6a2MaEzYsc5eRYpCbf5sfXNON9rB5tpj9mxAmkivR6qecyfQKaxaS5y7HKrqJ0fbs6dixqnIUj1605_nVYL1v95Zd2eCGdAzMpdfLu-8Q~~&sessionId=,https://www.zhipin.com/gongsi/d9f57d14008d3de41XR52Nq_GFo~.html,浦口区
美工,南京,c#,高中,经验不限,"[""天猫"", ""PS""]","[5000, 7000]",0薪,"""团建聚餐，夜班补助""",经理,杜先生经理,0,南京清色电子商务...,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220905/7bf6f160950405e9800f51e782e9681a543e519428d1a8665a7ccee101cb92b01c2eaa3fa9831aaf.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b4926754dcb540401XB_2d2_GVVT.html?lid=9tjQeRcuQ1V.search.23&securityId=Q6Is4yTjVStAO--1Bm9wu77DriXwGQskpiHXUyXtYrt7iw7wYRD4F3_D5aGgWkNyy9eUx8boYu576r-g-pe09ZCNMnPgWCYyp1YJgQonCUaIDhaEvR_xyrtNSAx3f0mmFV_P_Cu5xCAo&sessionId=,https://www.zhipin.com/gongsi/28d1720b30916f0c1nN-2tm_FFA~.html,江宁区
客诉处理专员,南京,c#,大专,经验不限,"[""不含销售的客服工作"", ""电话客服"", ""正常工作制"", ""办公室坐班""]","[5000, 10000]",0薪,"""节日福利，定期体检，年终奖，股票期权，零食下午茶，五险一金，员工旅游""",主管,鲁莉主管,0,满帮集团,"https://img.bosszhipin.com/beijin/mcs/banner/b17d42d12894ac5a35ab33177372113dcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/eb3d67fd9d412bfa1Xx72Nu5ElRX.html?lid=9tjQeRcuQ1V.search.24&securityId=IhR9ATqHP7YB8-U1T0Ew2sgjY7Yi15qgDSHAygqujywL0fMpKt21zdC8y1NlWRrHn5hhNultkyV7SiXN81kaHbL69m3NHFIeV1mY0NRASHgMe840K1v8ZB7C06ifCHvxbpDUsCHaoO-PVBbQ9WFMns0U5Cm_xYx7m8tVPUxStsK6bsE~&sessionId=,https://www.zhipin.com/gongsi/879ccc35345e3c0133172N68GA~~.html,雨花台区
